"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"178","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.860736,22.697654,34.5312614440918,44687.9794512135,18.9491138458252,365.125274658203,1491,87.8963241577148
"179","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",100.452547,21.957355,NA,3680.44930230257,19.6348648071289,337.548034667969,1558,83.8821792602539
"180","Repens","Tropical and Subtropical Moist Broadleaf Forests",104.672252,23.437468,33.2584991455078,5601.0321966999,16.3191356658936,480.764312744141,1403,87.752311706543
"181","Repens","Tropical and Subtropical Moist Broadleaf Forests",104.672252,23.437468,33.2584991455078,5601.0321966999,16.3191356658936,480.764312744141,1403,87.752311706543
"182","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",101.56752,21.475834,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"183","Adnata","Tropical and Subtropical Moist Broadleaf Forests",100.970535,22.777794,NA,0,18.9491138458252,365.125274658203,1491,87.8963241577148
"184","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.799775,22.01071,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"185","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",102.392353,22.99417,36.0630950927734,5573.86433482364,17.7236347198486,380.3037109375,1280,87.4477157592773
"186","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",100.79926,22.010889,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"187","Repens","Tropical and Subtropical Moist Broadleaf Forests",102.392353,22.99417,36.0630950927734,5573.86433482364,17.7236347198486,380.3037109375,1280,87.4477157592773
"188","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",100.452547,21.957355,NA,3680.44930230257,19.6348648071289,337.548034667969,1558,83.8821792602539
"189","Discolor","Tropical and Subtropical Moist Broadleaf Forests",102.593465,25.869611,22.4098339080811,40462.5448714762,13.3365516662598,458.338195800781,879,87.9473114013672
"190","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",101.56752,21.475834,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"191","Repens","Tropical and Subtropical Moist Broadleaf Forests",100.799775,22.01071,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"192","Discolor","Tropical and Subtropical Moist Broadleaf Forests",97.931861,24.705249,NA,6667.29184094931,18.765510559082,420.426879882812,1723,92.5009155273438
"193","Assamica","Tropical and Subtropical Moist Broadleaf Forests",103.687613,22.983563,39.8222503662109,30965.9505544679,18.3533325195312,445.3056640625,1592,81.0076446533203
"194","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.860736,22.697654,34.5312614440918,44687.9794512135,18.9491138458252,365.125274658203,1491,87.8963241577148
"195","Adnata","Tropical and Subtropical Moist Broadleaf Forests",100.452547,21.957355,NA,3680.44930230257,19.6348648071289,337.548034667969,1558,83.8821792602539
"196","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",103.687613,22.983563,39.8222503662109,30965.9505544679,18.3533325195312,445.3056640625,1592,81.0076446533203
"197","Repens","Tropical and Subtropical Moist Broadleaf Forests",103.939279,22.529465,NA,3416.6268924351,22.3163013458252,453.117889404297,1650,77.3225402832031
"198","Repens","Tropical and Subtropical Moist Broadleaf Forests",100.799775,22.01071,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"199","Discolor","Tropical and Subtropical Moist Broadleaf Forests",101.56752,21.475834,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"200","Assamica","Tropical and Subtropical Moist Broadleaf Forests",103.687613,22.983563,39.8222503662109,30965.9505544679,18.3533325195312,445.3056640625,1592,81.0076446533203
"201","Repens","Tropical and Subtropical Moist Broadleaf Forests",100.799775,22.01071,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"202","Repens","Tropical and Subtropical Moist Broadleaf Forests",103.687613,22.983563,39.8222503662109,30965.9505544679,18.3533325195312,445.3056640625,1592,81.0076446533203
"203","Repens","Tropical and Subtropical Moist Broadleaf Forests",101.56752,21.475834,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"204","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",103.939279,22.529465,NA,3416.6268924351,22.3163013458252,453.117889404297,1650,77.3225402832031
"205","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",103.687613,22.983563,39.8222503662109,30965.9505544679,18.3533325195312,445.3056640625,1592,81.0076446533203
"206","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",100.79926,22.010889,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"207","Repens","Tropical and Subtropical Moist Broadleaf Forests",101.56752,21.475834,29.3393001556396,0,21.8057613372803,328.146514892578,1719,82.5986785888672
"208","Repens","Tropical and Subtropical Moist Broadleaf Forests",103.939279,22.529465,NA,3416.6268924351,22.3163013458252,453.117889404297,1650,77.3225402832031
"209","Nodosa","Tropical and Subtropical Moist Broadleaf Forests",100.79926,22.010889,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"210","Adnata","Tropical and Subtropical Moist Broadleaf Forests",100.452547,21.957355,NA,3680.44930230257,19.6348648071289,337.548034667969,1558,83.8821792602539
"211","Discolor","Tropical and Subtropical Moist Broadleaf Forests",100.092756,23.880344,NA,0,17.1790313720703,404.378601074219,1173,86.3221282958984
"212","Adnata","Tropical and Subtropical Moist Broadleaf Forests",100.799775,22.01071,NA,0,21.6540622711182,338.866363525391,1618,81.1717071533203
"213","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",134.963881,-12.316399,11.908166885376,23983.71357804,27.1586074829102,189.809875488281,1196,112.079566955566
"214","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.28453,-14.45503,NA,10645.8073980631,27.3967189788818,288.707122802734,1014,113.825653076172
"215","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.101746,-15.676749,NA,7719.5990911053,27.5921764373779,325.667755126953,838,116.926216125488
"216","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.116976,-15.830616,NA,2615.46463592691,27.5921764373779,325.667755126953,838,116.926216125488
"217","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.481667,-11.398611,NA,NA,27.4341011047363,157.82991027832,1508,102.994941711426
"218","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.167893,-15.497968,NA,13055.4362616584,27.1176242828369,311.469696044922,892,117.668563842773
"219","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",129.709167,-15.566944,NA,11617.1701168342,27.6256980895996,300.139587402344,846,113.572036743164
"220","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.92497,-12.57374,NA,23482.0668013876,27.0898532867432,173.391143798828,1705,107.070945739746
"221","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.361944,-12.721389,11.5966663360596,35953.3774400851,27.0054340362549,181.110305786133,1804,103.397956848145
"222","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.588495,-13.570222,NA,18459.9606461432,26.9680519104004,240.528930664062,1348,109.204132080078
"223","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.13689,-14.39569,NA,12240.8903943952,27.1187191009521,286.470123291016,1013,115.748558044434
"224","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.997,-12.704,11.2068328857422,22128.3936601317,27.2891807556152,170.390060424805,1633,105.659278869629
"225","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.088282,-15.793027,NA,14800.4536498994,27.5921764373779,325.667755126953,838,116.926216125488
"226","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.470337,-14.575949,NA,14899.3391579388,27.0534801483154,295.515411376953,957,114.029899597168
"227","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.604141,-12.859622,NA,19077.7162525905,27.4923858642578,190.406616210938,1379,106.273788452148
"228","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.930791,-12.475853,12.1611661911011,15564.1862816881,27.7823543548584,176.020690917969,1536,115.110404968262
"229","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.63974,-14.12552,NA,14797.724135495,26.5452289581299,278.426910400391,1139,113.66983795166
"230","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.480071,-12.66658,11.0539169311523,22674.5674889622,27.5169162750244,197.458602905273,1581,111.74755859375
"231","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",134.843594,-12.009273,NA,NA,27.0964889526367,179.960250854492,1190,112.78734588623
"232","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.099299,-15.64626,NA,9808.9121409232,27.6589164733887,316.720306396484,846,118.795822143555
"233","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.89099,-12.53981,NA,19104.3187620809,27.0898532867432,173.391143798828,1705,107.070945739746
"234","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.90056,-12.57806,NA,NA,27.0898532867432,173.391143798828,1705,107.070945739746
"235","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",129.886389,-15.63,NA,5527.68263124378,27.6532802581787,306.142303466797,864,113.243850708008
"236","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.93161,-12.579,NA,23454.9281202456,27.0898532867432,173.391143798828,1705,107.070945739746
"237","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.22186,-14.42092,NA,13482.8146781834,27.3967189788818,288.707122802734,1014,113.825653076172
"238","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.155652,-14.397097,NA,12671.7482024032,27.1187191009521,286.470123291016,1013,115.748558044434
"239","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.303056,-12.555833,11.1689167022705,21166.5246141456,27.0957813262939,190.638290405273,1496,109.237922668457
"240","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.155547,-14.403973,NA,11473.086865031,27.1187191009521,286.470123291016,1013,115.748558044434
"241","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.85434,-13.44262,NA,14852.564382609,26.3821048736572,243.348770141602,1367,110.117332458496
"242","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.089415,-15.664652,NA,9484.92803533003,27.6589164733887,316.720306396484,846,118.795822143555
"243","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.151857,-15.642182,NA,10598.9028730097,27.6589164733887,316.720306396484,846,118.795822143555
"244","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.474167,-11.395556,15.4688377380371,NA,27.4341011047363,157.82991027832,1508,102.994941711426
"245","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.077157,-15.780955,NA,11579.0761704333,27.5921764373779,325.667755126953,838,116.926216125488
"246","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",131.146031,-15.636113,NA,9386.43940879782,27.6589164733887,316.720306396484,846,118.795822143555
"247","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",130.341595,-11.34924,12.2859163284302,41350.3820648582,27.042387008667,139.345352172852,1834,100.048782348633
"248","Adnata","Tropical and Subtropical Grasslands, Savannas and Shrublands",132.23729,-14.44061,NA,14556.057643098,27.3967189788818,288.707122802734,1014,113.825653076172
"249","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-75.453333,-10.519444,64.1015777587891,14642.4968600058,17.4816036224365,64.3661422729492,1128,56.7835960388184
"250","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-83.59,9.46,27.9990005493164,41245.9896537527,16.9739379882812,52.7270278930664,2776,66.1659088134766
"251","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-67.833333,-16.283333,61.8164176940918,57484.7552576469,17.8879890441895,107.715835571289,1130,63.6791038513184
"252","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-82.583333,8.9,24.3172378540039,58439.9520452989,15.925895690918,59.7623023986816,3201,42.6062469482422
"253","Hastata","Tropical and Subtropical Dry Broadleaf Forests",109.151389,11.635278,NA,0,26.6551456451416,152.679000854492,995,80.3760681152344
"254","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-72.54611,-12.86694,67.3937530517578,50998.7689368905,16.6226348876953,64.3256072998047,1324,66.4354248046875
"255","Discolor","Tropical and Subtropical Moist Broadleaf Forests",101.75,16.333333,22.697868347168,44116.0592188706,23.1916255950928,218.079635620117,996,79.9514770507812
"256","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-83.97,9.74,30.6422386169434,57220.759394139,16.3142700195312,61.0280914306641,2463,58.9550552368164
"257","Trianae","Tropical and Subtropical Dry Broadleaf Forests",-68.7825,-14.566667,75.7110443115234,147686.513895188,19.8154792785645,112.884017944336,1469,59.4962844848633
"258","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.08333,-16.11666,54.2282485961914,81886.7513584671,11.7562503814697,111.51016998291,872,70.3155822753906
"259","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-66,0.91666,148.262405395508,49731.0161930134,20.9419574737549,23.5343017578125,2984,27.6351776123047
"260","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-72.93333,-13.05,52.4817733764648,26963.180808392,11.8467292785645,75.1373977661133,1109,71.5645751953125
"261","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-87.86666,14.14166,11.6049995422363,71406.3326107105,18.0231037139893,123.621551513672,1650,90.2022857666016
"262","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-88.666667,14.55,12.871000289917,67610.6797872861,17.3150424957275,150.801132202148,1489,76.9472808837891
"263","Antarctica","Deserts and Xeric Shrublands",-99.173333,19.326333,NA,0,12.4169273376465,152.546203613281,1100,94.6114654541016
"264","Trianae","Montane Grasslands and Shrublands",-68.885694,-15.131389,58.6166305541992,56004.9122188444,8.36664581298828,128.988739013672,941,73.2974243164062
"265","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-67.85,-16.266667,59.4530982971191,52079.3556786739,12.9104166030884,107.021461486816,886,69.8206405639648
"266","Hastata","Tropical and Subtropical Dry Broadleaf Forests",102.03333,14.66666,NA,0,26.6565628051758,207.33659362793,1125,77.7143936157227
"267","Trianae","Montane Grasslands and Shrublands",-68.918139,-15.112556,54.718132019043,61768.8458696842,8.36664581298828,128.988739013672,941,73.2974243164062
"268","Trianae","Tropical and Subtropical Dry Broadleaf Forests",-79.25,-6,60.2962493896484,181031.48551709,13.6998023986816,41.1403312683105,914,48.6540641784668
"269","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-92.67805,15.51055,10.9476671218872,55089.1163207023,19.3111343383789,104.414009094238,1897,98.1117858886719
"270","Trianae","Tropical and Subtropical Coniferous Forests",-92.63,16.75,NA,0,14.5518646240234,152.018127441406,1128,83.9685516357422
"271","Aristata","Tropical and Subtropical Moist Broadleaf Forests",116.41666,5.1,164.223220825195,43507.0031681906,24.5397815704346,41.7183113098145,2080,16.85422706604
"272","Trianae","Tropical and Subtropical Moist Broadleaf Forests",-68.970738,-14.767915,75.5630416870117,44606.1809078135,13.7400312423706,106.372451782227,1110,64.6031494140625
